GCF_008373515.1.csv:7,NZ_VUDX01000017.1,zorya_type_II,WP_096164913.1,PDLC00645,ZorE2_00004,ZorE2,1.1999999999999996e-175,1.2999999999999994e-175,0.986,0.989,50981,52084,+,HNH endonuclease [Escherichia coli],32,75,"PDLC00642,ZorE2_00001, 1, 1.2e-78, 0.736, 0.972 | PDLC00643,ZorE2_00002, 1, 9.5e-54, 0.689, 0.922 | PDLC00644,ZorE2_00003, 1, 2.9e-25, 0.556, 0.719 | PDLC00645,ZorE2_00004, 1, 1.3e-175, 0.986, 0.989 | PDLC00646,ZorE2_00005, 1, 7.8e-92, 0.433, 0.981 | PDLC00646,ZorE2_00005, 2, 610, 0.065, 0.142","PDLC00645, ZorE2_00004, 1.3e-175, 0.986, 0.989 | PDLC00646, ZorE2_00005, 7.8e-92, 0.433, 0.981 | PDLC00642, ZorE2_00001, 1.2e-78, 0.736, 0.972 | PDLC00643, ZorE2_00002, 9.5e-54, 0.689, 0.922 | PDLC00644, ZorE2_00003, 2.9e-25, 0.556, 0.719"
GCF_009392975.1.csv:7,NZ_RYAA01000050.1,zorya_type_II,WP_000777276.1,PDLC00645,ZorE2_00004,ZorE2,7.799999999999998e-177,8.699999999999998e-177,0.986,0.989,613,1716,-,HNH endonuclease [Enterobacteriaceae],2,11,"PDLC00642,ZorE2_00001, 1, 9.1e-79, 0.728, 0.961 | PDLC00643,ZorE2_00002, 1, 6.2e-54, 0.687, 0.918 | PDLC00644,ZorE2_00003, 1, 1.9e-25, 0.556, 0.719 | PDLC00645,ZorE2_00004, 1, 8.7e-177, 0.986, 0.989 | PDLC00646,ZorE2_00005, 1, 2.4e-93, 0.433, 0.981 | PDLC00646,ZorE2_00005, 2, 630, 0.065, 0.142","PDLC00645, ZorE2_00004, 8.7e-177, 0.986, 0.989 | PDLC00646, ZorE2_00005, 2.4e-93, 0.433, 0.981 | PDLC00642, ZorE2_00001, 9.1e-79, 0.728, 0.961 | PDLC00643, ZorE2_00002, 6.2e-54, 0.687, 0.918 | PDLC00644, ZorE2_00003, 1.9e-25, 0.556, 0.719"
GCF_004797725.1.csv:9,NZ_SOZU01000044.1,zorya_type_II,WP_000777278.1,PDLC00645,ZorE2_00004,ZorE2,6.699999999999998e-177,7.499999999999998e-177,0.986,0.989,35245,36348,+,HNH endonuclease [Enterobacteriaceae],14,17,"PDLC00642,ZorE2_00001, 1, 7.5e-79, 0.73, 0.965 | PDLC00643,ZorE2_00002, 1, 6.2e-54, 0.687, 0.918 | PDLC00644,ZorE2_00003, 1, 5.3e-25, 0.556, 0.719 | PDLC00645,ZorE2_00004, 1, 7.5e-177, 0.986, 0.989 | PDLC00646,ZorE2_00005, 1, 4.9e-93, 0.433, 0.981 | PDLC00646,ZorE2_00005, 2, 650, 0.065, 0.142","PDLC00645, ZorE2_00004, 7.5e-177, 0.986, 0.989 | PDLC00646, ZorE2_00005, 4.9e-93, 0.433, 0.981 | PDLC00642, ZorE2_00001, 7.5e-79, 0.73, 0.965 | PDLC00643, ZorE2_00002, 6.2e-54, 0.687, 0.918 | PDLC00644, ZorE2_00003, 5.3e-25, 0.556, 0.719"
GCF_002175955.1.csv:11,NZ_JZGB01000031.1,zorya_type_II,WP_000777275.1,PDLC00645,ZorE2_00004,ZorE2,4.399999999999998e-176,4.999999999999998e-176,0.986,0.989,30064,31167,-,HNH endonuclease [Escherichia coli],32,66,"PDLC00642,ZorE2_00001, 1, 9.7e-79, 0.728, 0.961 | PDLC00643,ZorE2_00002, 1, 6.6e-54, 0.687, 0.918 | PDLC00644,ZorE2_00003, 1, 2.1e-25, 0.556, 0.719 | PDLC00645,ZorE2_00004, 1, 5e-176, 0.986, 0.989 | PDLC00646,ZorE2_00005, 1, 2.6e-93, 0.433, 0.981 | PDLC00646,ZorE2_00005, 2, 680, 0.065, 0.142","PDLC00645, ZorE2_00004, 5e-176, 0.986, 0.989 | PDLC00646, ZorE2_00005, 2.6e-93, 0.433, 0.981 | PDLC00642, ZorE2_00001, 9.7e-79, 0.728, 0.961 | PDLC00643, ZorE2_00002, 6.6e-54, 0.687, 0.918 | PDLC00644, ZorE2_00003, 2.1e-25, 0.556, 0.719"
GCF_003292215.1.csv:7,NZ_NRTF01000090.1,zorya_type_II,WP_000777278.1,PDLC00645,ZorE2_00004,ZorE2,6.8999999999999985e-177,7.6999999999999975e-177,0.986,0.989,367594,368697,+,HNH endonuclease [Enterobacteriaceae],315,378,"PDLC00642,ZorE2_00001, 1, 7.7e-79, 0.73, 0.965 | PDLC00643,ZorE2_00002, 1, 6.3e-54, 0.687, 0.918 | PDLC00644,ZorE2_00003, 1, 5.4e-25, 0.556, 0.719 | PDLC00645,ZorE2_00004, 1, 7.7e-177, 0.986, 0.989 | PDLC00646,ZorE2_00005, 1, 5e-93, 0.433, 0.981 | PDLC00646,ZorE2_00005, 2, 670, 0.065, 0.142","PDLC00645, ZorE2_00004, 7.7e-177, 0.986, 0.989 | PDLC00646, ZorE2_00005, 5e-93, 0.433, 0.981 | PDLC00642, ZorE2_00001, 7.7e-79, 0.73, 0.965 | PDLC00643, ZorE2_00002, 6.3e-54, 0.687, 0.918 | PDLC00644, ZorE2_00003, 5.4e-25, 0.556, 0.719"
GCF_002977835.1.csv:6,NZ_NRLX01000004.1,zorya_type_II,WP_097649807.1,PDLC00645,ZorE2_00004,ZorE2,1.7999999999999996e-171,1.9999999999999995e-171,0.992,0.984,356234,357325,+,HNH endonuclease [Cronobacter sakazakii],295,368,"PDLC00642,ZorE2_00001, 1, 1.6e-77, 0.686, 0.89 | PDLC00643,ZorE2_00002, 1, 8.3e-53, 0.691, 0.915 | PDLC00644,ZorE2_00003, 1, 3.3e-24, 0.639, 0.828 | PDLC00645,ZorE2_00004, 1, 2e-171, 0.992, 0.984 | PDLC00646,ZorE2_00005, 1, 1.5e-87, 0.438, 0.981 | PDLC00646,ZorE2_00005, 2, 970, 0.036, 0.08","PDLC00645, ZorE2_00004, 2e-171, 0.992, 0.984 | PDLC00646, ZorE2_00005, 1.5e-87, 0.438, 0.981 | PDLC00642, ZorE2_00001, 1.6e-77, 0.686, 0.89 | PDLC00643, ZorE2_00002, 8.3e-53, 0.691, 0.915 | PDLC00644, ZorE2_00003, 3.3e-24, 0.639, 0.828"
GCF_002522575.1.csv:10,NZ_NOTZ01000026.1,zorya_type_II,WP_001586613.1,PDLC00645,ZorE2_00004,ZorE2,2.499999999999999e-176,2.7999999999999987e-176,0.986,0.989,63010,64113,+,HNH endonuclease [Escherichia coli],43,54,"PDLC00642,ZorE2_00001, 1, 2.3e-78, 0.728, 0.961 | PDLC00643,ZorE2_00002, 1, 9.1e-54, 0.687, 0.918 | PDLC00644,ZorE2_00003, 1, 2.2e-26, 0.556, 0.719 | PDLC00645,ZorE2_00004, 1, 2.8e-176, 0.986, 0.989 | PDLC00646,ZorE2_00005, 1, 3.5e-93, 0.433, 0.981 | PDLC00646,ZorE2_00005, 2, 540, 0.065, 0.142","PDLC00645, ZorE2_00004, 2.8e-176, 0.986, 0.989 | PDLC00646, ZorE2_00005, 3.5e-93, 0.433, 0.981 | PDLC00642, ZorE2_00001, 2.3e-78, 0.728, 0.961 | PDLC00643, ZorE2_00002, 9.1e-54, 0.687, 0.918 | PDLC00644, ZorE2_00003, 2.2e-26, 0.556, 0.719"
GCF_902374705.1.csv:7,NZ_CABKRG010000001.1,zorya_type_II,WP_019130668.1,PDLC00644,ZorE2_00003,ZorE2,1.4999999999999997e-96,1.5999999999999994e-96,0.989,0.978,1777022,1777828,-,HNH endonuclease [Alistipes communis],1426,1703,"PDLC00642,ZorE2_00001, 1, 7e-33, 0.679, 0.64 | PDLC00643,ZorE2_00002, 1, 1.3e-21, 0.761, 0.745 | PDLC00644,ZorE2_00003, 1, 1.6e-96, 0.989, 0.978 | PDLC00645,ZorE2_00004, 1, 2.4e-23, 0.634, 0.467","PDLC00644, ZorE2_00003, 1.6e-96, 0.989, 0.978 | PDLC00642, ZorE2_00001, 7e-33, 0.679, 0.64 | PDLC00645, ZorE2_00004, 2.4e-23, 0.634, 0.467 | PDLC00643, ZorE2_00002, 1.3e-21, 0.761, 0.745"
GCF_000496345.2.csv:9,NZ_AYGW02000190.1,zorya_type_II,WP_000777275.1,PDLC00645,ZorE2_00004,ZorE2,4.399999999999998e-176,4.899999999999998e-176,0.986,0.989,9638,10741,-,HNH endonuclease [Escherichia coli],12,133,"PDLC00642,ZorE2_00001, 1, 9.7e-79, 0.728, 0.961 | PDLC00643,ZorE2_00002, 1, 6.6e-54, 0.687, 0.918 | PDLC00644,ZorE2_00003, 1, 2e-25, 0.556, 0.719 | PDLC00645,ZorE2_00004, 1, 4.9e-176, 0.986, 0.989 | PDLC00646,ZorE2_00005, 1, 2.5e-93, 0.433, 0.981 | PDLC00646,ZorE2_00005, 2, 670, 0.065, 0.142","PDLC00645, ZorE2_00004, 4.9e-176, 0.986, 0.989 | PDLC00646, ZorE2_00005, 2.5e-93, 0.433, 0.981 | PDLC00642, ZorE2_00001, 9.7e-79, 0.728, 0.961 | PDLC00643, ZorE2_00002, 6.6e-54, 0.687, 0.918 | PDLC00644, ZorE2_00003, 2e-25, 0.556, 0.719"
GCF_002888555.1.csv:2,NZ_AQOQ01000002.1,zorya_type_II,WP_102790528.1,PDLC00645,ZorE2_00004,ZorE2,6.299999999999998e-134,7.099999999999997e-134,0.995,0.968,176482,177582,+,HNH endonuclease [Alcanivorax sp. MD8A],170,197,"PDLC00642,ZorE2_00001, 1, 8.9e-81, 0.76, 0.993 | PDLC00643,ZorE2_00002, 1, 1.6e-52, 0.683, 0.897 | PDLC00644,ZorE2_00003, 1, 1.3e-22, 0.508, 0.655 | PDLC00645,ZorE2_00004, 1, 7.1e-134, 0.995, 0.968 | PDLC00646,ZorE2_00005, 1, 1e-51, 0.413, 0.907 | PDLC00646,ZorE2_00005, 2, 930, 0.066, 0.142","PDLC00645, ZorE2_00004, 7.1e-134, 0.995, 0.968 | PDLC00642, ZorE2_00001, 8.9e-81, 0.76, 0.993 | PDLC00643, ZorE2_00002, 1.6e-52, 0.683, 0.897 | PDLC00646, ZorE2_00005, 1e-51, 0.413, 0.907 | PDLC00644, ZorE2_00003, 1.3e-22, 0.508, 0.655"
GCF_013350045.1.csv:2,NZ_JABVXH010000003.1,zorya_type_II,WP_175082097.1,PDLC00645,ZorE2_00004,ZorE2,5.499999999999998e-152,6.099999999999998e-152,0.997,0.995,147102,148238,+,HNH endonuclease [unclassified Pseudoalteromonas],123,436,"PDLC00642,ZorE2_00001, 1, 1.2e-77, 0.63, 0.827 | PDLC00642,ZorE2_00001, 2, 210, 0.082, 0.11 | PDLC00643,ZorE2_00002, 1, 3.1e-53, 0.651, 0.858 | PDLC00644,ZorE2_00003, 1, 1.2e-24, 0.55, 0.719 | PDLC00645,ZorE2_00004, 1, 6.1e-152, 0.997, 0.995 | PDLC00646,ZorE2_00005, 1, 1e-41, 0.431, 0.951 | PDLC00646,ZorE2_00005, 2, 1600, 0.058, 0.13","PDLC00645, ZorE2_00004, 6.1e-152, 0.997, 0.995 | PDLC00642, ZorE2_00001, 1.2e-77, 0.63, 0.827 | PDLC00643, ZorE2_00002, 3.1e-53, 0.651, 0.858 | PDLC00646, ZorE2_00005, 1e-41, 0.431, 0.951 | PDLC00644, ZorE2_00003, 1.2e-24, 0.55, 0.719"
GCF_017117445.1.csv:9,NZ_PQPM01000021.1,zorya_type_II,WP_000777276.1,PDLC00645,ZorE2_00004,ZorE2,8.499999999999998e-177,9.499999999999997e-177,0.986,0.989,36406,37509,+,HNH endonuclease [Enterobacteriaceae],15,77,"PDLC00642,ZorE2_00001, 1, 9.9e-79, 0.728, 0.961 | PDLC00643,ZorE2_00002, 1, 6.7e-54, 0.687, 0.918 | PDLC00644,ZorE2_00003, 1, 2.1e-25, 0.556, 0.719 | PDLC00645,ZorE2_00004, 1, 9.5e-177, 0.986, 0.989 | PDLC00646,ZorE2_00005, 1, 2.6e-93, 0.433, 0.981 | PDLC00646,ZorE2_00005, 2, 680, 0.065, 0.142","PDLC00645, ZorE2_00004, 9.5e-177, 0.986, 0.989 | PDLC00646, ZorE2_00005, 2.6e-93, 0.433, 0.981 | PDLC00642, ZorE2_00001, 9.9e-79, 0.728, 0.961 | PDLC00643, ZorE2_00002, 6.7e-54, 0.687, 0.918 | PDLC00644, ZorE2_00003, 2.1e-25, 0.556, 0.719"
GCF_001281925.1.csv:7,NZ_LGBH01000007.1,zorya_type_II,WP_000777275.1,PDLC00645,ZorE2_00004,ZorE2,4.299999999999998e-176,4.799999999999998e-176,0.986,0.989,364137,365240,+,HNH endonuclease [Escherichia coli],311,322,"PDLC00642,ZorE2_00001, 1, 9.4e-79, 0.728, 0.961 | PDLC00643,ZorE2_00002, 1, 6.4e-54, 0.687, 0.918 | PDLC00644,ZorE2_00003, 1, 2e-25, 0.556, 0.719 | PDLC00645,ZorE2_00004, 1, 4.8e-176, 0.986, 0.989 | PDLC00646,ZorE2_00005, 1, 2.5e-93, 0.433, 0.981 | PDLC00646,ZorE2_00005, 2, 650, 0.065, 0.142","PDLC00645, ZorE2_00004, 4.8e-176, 0.986, 0.989 | PDLC00646, ZorE2_00005, 2.5e-93, 0.433, 0.981 | PDLC00642, ZorE2_00001, 9.4e-79, 0.728, 0.961 | PDLC00643, ZorE2_00002, 6.4e-54, 0.687, 0.918 | PDLC00644, ZorE2_00003, 2e-25, 0.556, 0.719"
GCF_017901135.1.csv:19,NZ_CP072801.1,zorya_type_II,WP_210224259.1,PDLC00645,ZorE2_00004,ZorE2,1.8e-64,2.2999999999999998e-64,0.906,0.493,1866488,1867096,+,HNH endonuclease [Thiothrix litoralis],1802,4135,"PDLC00642,ZorE2_00001, 1, 1.9e-55, 0.886, 0.633 | PDLC00643,ZorE2_00002, 1, 6.8e-36, 0.861, 0.638 | PDLC00644,ZorE2_00003, 1, 7.8e-26, 0.847, 0.603 | PDLC00645,ZorE2_00004, 1, 2.3e-64, 0.906, 0.493 | PDLC00646,ZorE2_00005, 1, 2.4e-17, 0.386, 0.469","PDLC00645, ZorE2_00004, 2.3e-64, 0.906, 0.493 | PDLC00642, ZorE2_00001, 1.9e-55, 0.886, 0.633 | PDLC00643, ZorE2_00002, 6.8e-36, 0.861, 0.638 | PDLC00644, ZorE2_00003, 7.8e-26, 0.847, 0.603 | PDLC00646, ZorE2_00005, 2.4e-17, 0.386, 0.469"
GCF_001528325.1.csv:5,NZ_LPCC01000068.1,zorya_type_II,WP_059635000.1,PDLC00643,ZorE2_00002,ZorE2,2.3e-123,2.5999999999999996e-123,0.982,0.989,193831,194685,+,hypothetical protein [Burkholderia ubonensis],187,213,"PDLC00642,ZorE2_00001, 1, 4e-94, 0.986, 0.986 | PDLC00643,ZorE2_00002, 1, 2.6e-123, 0.982, 0.989 | PDLC00644,ZorE2_00003, 1, 3.6e-32, 0.775, 0.753 | PDLC00645,ZorE2_00004, 1, 7e-59, 0.894, 0.669 | PDLC00646,ZorE2_00005, 1, 5.6e-22, 0.496, 0.864","PDLC00643, ZorE2_00002, 2.6e-123, 0.982, 0.989 | PDLC00642, ZorE2_00001, 4e-94, 0.986, 0.986 | PDLC00645, ZorE2_00004, 7e-59, 0.894, 0.669 | PDLC00644, ZorE2_00003, 3.6e-32, 0.775, 0.753 | PDLC00646, ZorE2_00005, 5.6e-22, 0.496, 0.864"
GCF_020521555.1.csv:6,NZ_BPWA01000001.1,zorya_type_II,WP_226692491.1,PDLC00645,ZorE2_00004,ZorE2,9.699999999999999e-85,1.1999999999999999e-84,0.962,0.733,1836373,1837242,+,HNH endonuclease [Rodentibacter sp. JRC1],1619,2056,"PDLC00642,ZorE2_00001, 1, 2.5e-73, 0.862, 0.848 | PDLC00643,ZorE2_00002, 1, 6.7e-51, 0.82, 0.816 | PDLC00644,ZorE2_00003, 1, 1.1e-24, 0.599, 0.603 | PDLC00645,ZorE2_00004, 1, 1.2e-84, 0.962, 0.733 | PDLC00646,ZorE2_00005, 1, 1.9e-29, 0.564, 0.957 | PDLC00646,ZorE2_00005, 2, 740, 0.1, 0.173","PDLC00645, ZorE2_00004, 1.2e-84, 0.962, 0.733 | PDLC00642, ZorE2_00001, 2.5e-73, 0.862, 0.848 | PDLC00643, ZorE2_00002, 6.7e-51, 0.82, 0.816 | PDLC00646, ZorE2_00005, 1.9e-29, 0.564, 0.957 | PDLC00644, ZorE2_00003, 1.1e-24, 0.599, 0.603"
