GCF_000786865.1.csv:4,NZ_JTGT01000603.1,druantia_type_III,WP_042766437.1,PDLC00037,DruE3_00003,DruE3,0,0,0.999,0.998,3364,9564,-,DEAD/DEAH box helicase [Vibrio parahaemolyticus],3,138,"PDLC00035,DruE3_00001, 1, 0, 0.71, 0.975 | PDLC00036,DruE3_00002, 1, 0, 0.956, 0.959 | PDLC00037,DruE3_00003, 1, 0, 0.999, 0.998","PDLC00035, DruE3_00001, 0, 0.71, 0.975 | PDLC00036, DruE3_00002, 0, 0.956, 0.959 | PDLC00037, DruE3_00003, 0, 0.999, 0.998"
GCF_900513905.1.csv:7,NZ_UKQH01000035.1,druantia_type_III,WP_004178408.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,23622,29942,+,DEAD/DEAH box helicase [Klebsiella],20,22,"PDLC00035,DruE3_00001, 1, 0, 0.702, 0.974 | PDLC00036,DruE3_00002, 1, 0, 0.954, 0.96 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.702, 0.974 | PDLC00036, DruE3_00002, 0, 0.954, 0.96 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_900044045.1.csv:6,NZ_FCPD01000005.1,druantia_type_III,WP_020219138.1,PDLC00037,DruE3_00003,DruE3,0,0,0.996,0.996,16838,23152,-,DEAD/DEAH box helicase [Escherichia coli],5,144,"PDLC00035,DruE3_00001, 1, 0, 0.697, 0.971 | PDLC00036,DruE3_00002, 1, 0, 0.968, 0.968 | PDLC00037,DruE3_00003, 1, 0, 0.996, 0.996","PDLC00035, DruE3_00001, 0, 0.697, 0.971 | PDLC00036, DruE3_00002, 0, 0.968, 0.968 | PDLC00037, DruE3_00003, 0, 0.996, 0.996"
GCF_900496765.1.csv:2,NZ_UFPE01000001.1,druantia_type_III,WP_002132586.1,PDLC00037,DruE3_00003,DruE3,0,0,0.993,0.998,49489,55785,+,DEAD/DEAH box helicase [Acinetobacter baumannii],45,2032,"PDLC00035,DruE3_00001, 1, 0, 0.694, 0.975 | PDLC00036,DruE3_00002, 1, 0, 0.969, 0.98 | PDLC00037,DruE3_00003, 1, 0, 0.993, 0.998","PDLC00035, DruE3_00001, 0, 0.694, 0.975 | PDLC00036, DruE3_00002, 0, 0.969, 0.98 | PDLC00037, DruE3_00003, 0, 0.993, 0.998"
GCF_900099905.1.csv:1,NZ_FNEE01000009.1,druantia_type_III,WP_164748266.1,PDLC00037,DruE3_00003,DruE3,0,0,0.989,0.986,109385,115450,-,DEAD/DEAH box helicase [Mesorhizobium],115,233,"PDLC00035,DruE3_00001, 1, 0, 0.701, 0.973 | PDLC00036,DruE3_00002, 1, 3.4e-242, 0.957, 0.958 | PDLC00037,DruE3_00003, 1, 0, 0.989, 0.986","PDLC00035, DruE3_00001, 0, 0.701, 0.973 | PDLC00037, DruE3_00003, 0, 0.989, 0.986 | PDLC00036, DruE3_00002, 3.4e-242, 0.957, 0.958"
GCF_003568985.1.csv:6,NZ_BCUQ01000001.1,druantia_type_III,WP_021713457.1,PDLC00037,DruE3_00003,DruE3,0,0,0.996,0.997,851003,857428,+,DEAD/DEAH box helicase [Vibrio ezurae],671,798,"PDLC00035,DruE3_00001, 1, 0, 0.699, 0.971 | PDLC00036,DruE3_00002, 1, 0, 0.941, 0.958 | PDLC00037,DruE3_00003, 1, 0, 0.996, 0.997","PDLC00035, DruE3_00001, 0, 0.699, 0.971 | PDLC00036, DruE3_00002, 0, 0.941, 0.958 | PDLC00037, DruE3_00003, 0, 0.996, 0.997"
GCF_003976545.1.csv:6,NZ_RXEV01000006.1,druantia_type_III,WP_031756414.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.998,236010,242345,+,DEAD/DEAH box helicase [Pseudomonas aeruginosa],222,394,"PDLC00035,DruE3_00001, 1, 0, 0.702, 0.973 | PDLC00036,DruE3_00002, 1, 4.4e-126, 0.237, 0.228 | PDLC00036,DruE3_00002, 2, 4.1e-187, 0.678, 0.684 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.998","PDLC00035, DruE3_00001, 0, 0.702, 0.973 | PDLC00037, DruE3_00003, 0, 0.998, 0.998 | PDLC00036, DruE3_00002, 4.1e-187, 0.678, 0.684"
GCF_019584715.1.csv:6,NZ_VCZU01000001.1,druantia_type_III,WP_000213434.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,4581668,4588012,+,DEAD/DEAH box helicase [Escherichia coli],4269,4546,"PDLC00035,DruE3_00001, 1, 0, 0.703, 0.974 | PDLC00036,DruE3_00002, 1, 0, 0.959, 0.965 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.703, 0.974 | PDLC00036, DruE3_00002, 0, 0.959, 0.965 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_008373515.1.csv:5,NZ_VUDX01000017.1,druantia_type_III,WP_073528180.1,PDLC00037,DruE3_00003,DruE3,0,0,0.996,0.996,38717,45040,-,DEAD/DEAH box helicase [Escherichia coli],28,75,"PDLC00035,DruE3_00001, 1, 0, 0.697, 0.971 | PDLC00036,DruE3_00002, 1, 0, 0.953, 0.957 | PDLC00037,DruE3_00003, 1, 0, 0.996, 0.996","PDLC00035, DruE3_00001, 0, 0.697, 0.971 | PDLC00036, DruE3_00002, 0, 0.953, 0.957 | PDLC00037, DruE3_00003, 0, 0.996, 0.996"
GCF_009392975.1.csv:5,NZ_RYAA01000050.1,druantia_type_III,WP_152934035.1,PDLC00037,DruE3_00003,DruE3,0,0,0.996,0.996,7657,13971,+,DEAD/DEAH box helicase [Escherichia coli],6,11,"PDLC00035,DruE3_00001, 1, 0, 0.697, 0.971 | PDLC00036,DruE3_00002, 1, 0, 0.953, 0.957 | PDLC00037,DruE3_00003, 1, 0, 0.996, 0.996","PDLC00035, DruE3_00001, 0, 0.697, 0.971 | PDLC00036, DruE3_00002, 0, 0.953, 0.957 | PDLC00037, DruE3_00003, 0, 0.996, 0.996"
GCF_021136275.1.csv:4,NZ_JAIUAN010000005.1,druantia_type_III,WP_004178408.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,44793,51113,+,DEAD/DEAH box helicase [Klebsiella],41,330,"PDLC00035,DruE3_00001, 1, 0, 0.702, 0.974 | PDLC00036,DruE3_00002, 1, 0, 0.954, 0.96 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.702, 0.974 | PDLC00036, DruE3_00002, 0, 0.954, 0.96 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_004797725.1.csv:7,NZ_SOZU01000044.1,druantia_type_III,WP_000383107.1,PDLC00037,DruE3_00003,DruE3,0,0,0.996,0.996,22990,29304,-,DEAD/DEAH box helicase [Escherichia coli],10,17,"PDLC00035,DruE3_00001, 1, 0, 0.697, 0.971 | PDLC00036,DruE3_00002, 1, 0, 0.953, 0.957 | PDLC00037,DruE3_00003, 1, 0, 0.996, 0.996","PDLC00035, DruE3_00001, 0, 0.697, 0.971 | PDLC00036, DruE3_00002, 0, 0.953, 0.957 | PDLC00037, DruE3_00003, 0, 0.996, 0.996"
GCF_000503275.1.csv:3,NZ_AYQK01000017.1,druantia_type_III,WP_021548608.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,40525,46869,-,DEAD/DEAH box helicase [Escherichia coli],36,66,"PDLC00035,DruE3_00001, 1, 0, 0.703, 0.974 | PDLC00036,DruE3_00002, 1, 0, 0.959, 0.965 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.703, 0.974 | PDLC00036, DruE3_00002, 0, 0.959, 0.965 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_019679345.1.csv:6,NZ_QYYQ01000026.1,druantia_type_III,WP_071004759.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,8535,14855,-,DEAD/DEAH box helicase [Klebsiella pneumoniae],5,30,"PDLC00035,DruE3_00001, 1, 0, 0.702, 0.974 | PDLC00036,DruE3_00002, 1, 0, 0.954, 0.96 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.702, 0.974 | PDLC00036, DruE3_00002, 0, 0.954, 0.96 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_000351765.1.csv:6,NZ_KB732854.1,druantia_type_III,WP_001565437.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,658323,664667,+,DEAD/DEAH box helicase [Escherichia coli],587,4321,"PDLC00035,DruE3_00001, 1, 0, 0.703, 0.974 | PDLC00036,DruE3_00002, 1, 0, 0.959, 0.965 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.703, 0.974 | PDLC00036, DruE3_00002, 0, 0.959, 0.965 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_001882625.1.csv:2,NZ_MDZT01000004.1,druantia_type_III,WP_038241719.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,7275,13595,+,DEAD/DEAH box helicase [Yersinia ruckeri],4,114,"PDLC00035,DruE3_00001, 1, 0, 0.701, 0.971 | PDLC00036,DruE3_00002, 1, 0, 0.953, 0.959 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.701, 0.971 | PDLC00036, DruE3_00002, 0, 0.953, 0.959 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_020216485.1.csv:6,NZ_JAIWLD010000262.1,druantia_type_III,WP_062892907.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,1558,7902,+,DEAD/DEAH box helicase [Escherichia coli],2,26,"PDLC00035,DruE3_00001, 1, 0, 0.703, 0.974 | PDLC00036,DruE3_00002, 1, 0, 0.959, 0.965 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.703, 0.974 | PDLC00036, DruE3_00002, 0, 0.959, 0.965 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_003292215.1.csv:5,NZ_NRTF01000090.1,druantia_type_III,WP_072686173.1,PDLC00037,DruE3_00003,DruE3,0,0,0.996,0.996,355339,361653,-,DEAD/DEAH box helicase [Escherichia coli],311,378,"PDLC00035,DruE3_00001, 1, 0, 0.697, 0.971 | PDLC00036,DruE3_00002, 1, 0, 0.953, 0.957 | PDLC00037,DruE3_00003, 1, 0, 0.996, 0.996","PDLC00035, DruE3_00001, 0, 0.697, 0.971 | PDLC00036, DruE3_00002, 0, 0.953, 0.957 | PDLC00037, DruE3_00003, 0, 0.996, 0.996"
GCF_009821475.1.csv:6,NZ_VDJQ01000022.1,druantia_type_III,WP_004178408.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,26014,32334,-,DEAD/DEAH box helicase [Klebsiella],19,38,"PDLC00035,DruE3_00001, 1, 0, 0.702, 0.974 | PDLC00036,DruE3_00002, 1, 0, 0.954, 0.96 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.702, 0.974 | PDLC00036, DruE3_00002, 0, 0.954, 0.96 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_002977835.1.csv:4,NZ_NRLX01000004.1,druantia_type_III,WP_097649811.1,PDLC00037,DruE3_00003,DruE3,0,0,0.996,0.996,343965,350291,-,DEAD/DEAH box helicase [Cronobacter sakazakii],291,368,"PDLC00035,DruE3_00001, 1, 0, 0.697, 0.971 | PDLC00036,DruE3_00002, 1, 0, 0.953, 0.956 | PDLC00037,DruE3_00003, 1, 0, 0.996, 0.996","PDLC00035, DruE3_00001, 0, 0.697, 0.971 | PDLC00036, DruE3_00002, 0, 0.953, 0.956 | PDLC00037, DruE3_00003, 0, 0.996, 0.996"
GCF_001701425.2.csv:4,NZ_CP027042.1,druantia_type_III,WP_060577968.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,4542133,4548453,+,DEAD/DEAH box helicase [Klebsiella pneumoniae],4355,4924,"PDLC00035,DruE3_00001, 1, 0, 0.702, 0.974 | PDLC00036,DruE3_00002, 1, 0, 0.957, 0.963 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.702, 0.974 | PDLC00036, DruE3_00002, 0, 0.957, 0.963 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_002522575.1.csv:8,NZ_NOTZ01000026.1,druantia_type_III,WP_001586616.1,PDLC00037,DruE3_00003,DruE3,0,0,0.996,0.996,50755,57069,-,DEAD/DEAH box helicase [Escherichia coli],39,54,"PDLC00035,DruE3_00001, 1, 0, 0.697, 0.971 | PDLC00036,DruE3_00002, 1, 0, 0.953, 0.957 | PDLC00037,DruE3_00003, 1, 0, 0.996, 0.996","PDLC00035, DruE3_00001, 0, 0.697, 0.971 | PDLC00036, DruE3_00002, 0, 0.953, 0.957 | PDLC00037, DruE3_00003, 0, 0.996, 0.996"
GCF_001912015.1.csv:5,NZ_LGMJ01000093.1,druantia_type_III,WP_033873754.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,26307,32651,+,DEAD/DEAH box helicase [Escherichia coli],25,70,"PDLC00035,DruE3_00001, 1, 0, 0.703, 0.974 | PDLC00036,DruE3_00002, 1, 0, 0.964, 0.97 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.703, 0.974 | PDLC00036, DruE3_00002, 0, 0.964, 0.97 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_002591075.1.csv:4,NZ_CP023913.1,druantia_type_III,WP_023283167.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,3627170,3633490,+,DEAD/DEAH box helicase [Klebsiella pneumoniae],3467,4983,"PDLC00035,DruE3_00001, 1, 0, 0.702, 0.974 | PDLC00036,DruE3_00002, 1, 0, 0.957, 0.963 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.702, 0.974 | PDLC00036, DruE3_00002, 0, 0.957, 0.963 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_900517545.1.csv:4,NZ_ULEK01000005.1,druantia_type_III,WP_004178408.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,263850,270170,-,DEAD/DEAH box helicase [Klebsiella],244,256,"PDLC00035,DruE3_00001, 1, 0, 0.702, 0.974 | PDLC00036,DruE3_00002, 1, 0, 0.954, 0.96 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.702, 0.974 | PDLC00036, DruE3_00002, 0, 0.954, 0.96 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_002135615.1.csv:3,NZ_NFFI01000019.1,druantia_type_III,WP_031756414.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.998,15991,22326,-,DEAD/DEAH box helicase [Pseudomonas aeruginosa],13,107,"PDLC00035,DruE3_00001, 1, 0, 0.702, 0.973 | PDLC00036,DruE3_00002, 1, 4.7e-126, 0.237, 0.228 | PDLC00036,DruE3_00002, 2, 4.4e-187, 0.678, 0.684 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.998","PDLC00035, DruE3_00001, 0, 0.702, 0.973 | PDLC00037, DruE3_00003, 0, 0.998, 0.998 | PDLC00036, DruE3_00002, 4.4e-187, 0.678, 0.684"
GCF_003345925.1.csv:2,NZ_QQPV01000232.1,druantia_type_III,WP_114676362.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.955,1,6042,-,"DEAD/DEAH box helicase, partial [Acinetobacter baumannii]",1,2,"PDLC00035,DruE3_00001, 1, 0, 0.741, 0.981 | PDLC00036,DruE3_00002, 1, 0, 0.976, 0.939 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.955","PDLC00035, DruE3_00001, 0, 0.741, 0.981 | PDLC00036, DruE3_00002, 0, 0.976, 0.939 | PDLC00037, DruE3_00003, 0, 0.998, 0.955"
GCF_000496345.2.csv:7,NZ_AYGW02000190.1,druantia_type_III,WP_000383109.1,PDLC00037,DruE3_00003,DruE3,0,0,0.996,0.996,16682,22996,+,DEAD/DEAH box helicase [Escherichia coli],16,133,"PDLC00035,DruE3_00001, 1, 0, 0.697, 0.971 | PDLC00036,DruE3_00002, 1, 0, 0.953, 0.957 | PDLC00037,DruE3_00003, 1, 0, 0.996, 0.996","PDLC00035, DruE3_00001, 0, 0.697, 0.971 | PDLC00036, DruE3_00002, 0, 0.953, 0.957 | PDLC00037, DruE3_00003, 0, 0.996, 0.996"
GCF_009768485.1.csv:5,NZ_WSRG01000002.1,druantia_type_III,WP_089521386.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,252727,259071,-,DEAD/DEAH box helicase [Escherichia coli],226,539,"PDLC00035,DruE3_00001, 1, 0, 0.703, 0.974 | PDLC00036,DruE3_00002, 1, 0, 0.959, 0.965 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.703, 0.974 | PDLC00036, DruE3_00002, 0, 0.959, 0.965 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_004373255.1.csv:2,NZ_RWRU01000001.1,druantia_type_III,WP_023086885.1,PDLC00037,DruE3_00003,DruE3,0,0,0.997,0.998,442003,448218,+,DEAD/DEAH box helicase [Pseudomonas],419,852,"PDLC00035,DruE3_00001, 1, 0, 0.693, 0.978 | PDLC00036,DruE3_00002, 1, 0, 0.962, 0.965 | PDLC00037,DruE3_00003, 1, 0, 0.997, 0.998","PDLC00035, DruE3_00001, 0, 0.693, 0.978 | PDLC00036, DruE3_00002, 0, 0.962, 0.965 | PDLC00037, DruE3_00003, 0, 0.997, 0.998"
GCF_003145305.1.csv:4,NZ_NBCW01000165.1,druantia_type_III,WP_000213431.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,27837,34181,+,DEAD/DEAH box helicase [Escherichia],26,70,"PDLC00035,DruE3_00001, 1, 0, 0.703, 0.974 | PDLC00036,DruE3_00002, 1, 0, 0.959, 0.965 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.703, 0.974 | PDLC00036, DruE3_00002, 0, 0.959, 0.965 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_003858325.1.csv:3,NZ_PQJO01000081.1,druantia_type_III,WP_038876616.1,PDLC00037,DruE3_00003,DruE3,0,0,0.997,0.998,6185,12505,-,DEAD/DEAH box helicase [Cronobacter sakazakii],10,50,"PDLC00035,DruE3_00001, 1, 0, 0.704, 0.977 | PDLC00036,DruE3_00002, 1, 0, 0.952, 0.958 | PDLC00037,DruE3_00003, 1, 0, 0.997, 0.998","PDLC00035, DruE3_00001, 0, 0.704, 0.977 | PDLC00036, DruE3_00002, 0, 0.952, 0.958 | PDLC00037, DruE3_00003, 0, 0.997, 0.998"
GCF_001887675.1.csv:4,NZ_CP015113.1,druantia_type_III,WP_071920150.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,378799,385110,+,DEAD/DEAH box helicase [Kosakonia radicincitans],347,5244,"PDLC00035,DruE3_00001, 1, 0, 0.699, 0.97 | PDLC00036,DruE3_00002, 1, 0, 0.969, 0.972 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.699, 0.97 | PDLC00036, DruE3_00002, 0, 0.969, 0.972 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
GCF_017117445.1.csv:7,NZ_PQPM01000021.1,druantia_type_III,WP_205933833.1,PDLC00037,DruE3_00003,DruE3,0,0,0.996,0.996,24151,30465,-,DEAD/DEAH box helicase [Escherichia coli],11,77,"PDLC00035,DruE3_00001, 1, 0, 0.697, 0.971 | PDLC00036,DruE3_00002, 1, 0, 0.953, 0.957 | PDLC00037,DruE3_00003, 1, 0, 0.996, 0.996","PDLC00035, DruE3_00001, 0, 0.697, 0.971 | PDLC00036, DruE3_00002, 0, 0.953, 0.957 | PDLC00037, DruE3_00003, 0, 0.996, 0.996"
GCF_001453585.1.csv:3,NZ_LLSC01000012.1,druantia_type_III,WP_031756414.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.998,16138,22473,-,DEAD/DEAH box helicase [Pseudomonas aeruginosa],14,166,"PDLC00035,DruE3_00001, 1, 0, 0.702, 0.973 | PDLC00036,DruE3_00002, 1, 4.7e-126, 0.237, 0.228 | PDLC00036,DruE3_00002, 2, 4.4e-187, 0.678, 0.684 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.998","PDLC00035, DruE3_00001, 0, 0.702, 0.973 | PDLC00037, DruE3_00003, 0, 0.998, 0.998 | PDLC00036, DruE3_00002, 4.4e-187, 0.678, 0.684"
GCF_002205015.1.csv:8,NZ_NIZI01000115.1,druantia_type_III,WP_004178408.1,PDLC00037,DruE3_00003,DruE3,0,0,0.998,0.999,18440,24760,-,DEAD/DEAH box helicase [Klebsiella],14,33,"PDLC00035,DruE3_00001, 1, 0, 0.702, 0.974 | PDLC00036,DruE3_00002, 1, 0, 0.954, 0.96 | PDLC00037,DruE3_00003, 1, 0, 0.998, 0.999","PDLC00035, DruE3_00001, 0, 0.702, 0.974 | PDLC00036, DruE3_00002, 0, 0.954, 0.96 | PDLC00037, DruE3_00003, 0, 0.998, 0.999"
