WP_017694607.1	WP_023343024.1
WP_017694607.1	WP_032435505.1
WP_017694607.1	WP_032728807.1
WP_017694607.1	WP_038981708.1
WP_017694607.1	WP_047670520.1
WP_017694607.1	WP_048291774.1
WP_017694607.1	WP_049120023.1
WP_017694607.1	WP_058771409.1
WP_017694607.1	WP_063926406.1
WP_017694607.1	WP_063928487.1
WP_017694607.1	WP_064141451.1
WP_017694607.1	WP_087652727.1
WP_017694607.1	WP_087769728.1
WP_017694607.1	WP_087827324.1
WP_017694607.1	WP_087857446.1
WP_017694607.1	WP_097535341.1
WP_017694607.1	WP_099725652.1
WP_017694607.1	WP_101816857.1
WP_017694607.1	WP_101989584.1
WP_017694607.1	WP_108478855.1
WP_017694607.1	WP_109873939.1
WP_017694607.1	WP_110198561.1
WP_017694607.1	WP_110213645.1
WP_017694607.1	WP_110234014.1
WP_017694607.1	WP_111947028.1
WP_017694607.1	WP_116954470.1
WP_017694607.1	WP_117027291.1
WP_017694607.1	WP_117049193.1
WP_017694607.1	WP_117110680.1
WP_017694607.1	WP_121875045.1
WP_017694607.1	WP_123429570.1
WP_017694607.1	WP_126490164.1
WP_017694607.1	WP_129253163.1
WP_017694607.1	WP_129766162.1
WP_017694607.1	WP_130941301.1
WP_017694607.1	WP_130987944.1
WP_017694607.1	WP_135715668.1
WP_017694607.1	WP_142472080.1
WP_017694607.1	WP_152135146.1
WP_017694607.1	WP_160180689.1
WP_017694607.1	WP_161582006.1
WP_017694607.1	WP_164123665.1
WP_017694607.1	WP_171830402.1
WP_017694607.1	WP_172871660.1
WP_017694607.1	WP_194444782.1
WP_017694607.1	WP_196550630.1
WP_017694607.1	WP_199980140.1
WP_017694607.1	WP_200036219.1
WP_017694607.1	WP_201519976.1
WP_017694607.1	WP_205924738.1
WP_017694607.1	WP_208514679.1
WP_017694607.1	WP_214163709.1
WP_017694607.1	WP_217220403.1
WP_017694607.1	WP_219940471.1
WP_017694607.1	WP_224256795.1
WP_017940170.1	WP_017940170.1
WP_017998338.1	WP_017998338.1
WP_018578528.1	WP_018578528.1
WP_019341976.1	WP_019341976.1
WP_020561144.1	WP_020561144.1
WP_020655807.1	WP_020655807.1
WP_038241719.1	WP_038241719.1
WP_038241719.1	WP_049599977.1
WP_038241719.1	WP_050876705.1
WP_038241719.1	WP_057534522.1
WP_038241719.1	WP_057616141.1
WP_038241719.1	WP_145562070.1
WP_038241719.1	WP_219647387.1
WP_038498207.1	WP_038498207.1
WP_038575736.1	WP_038575736.1
WP_038874876.1	WP_038874876.1
WP_038950453.1	WP_038950453.1
WP_039461669.1	WP_039461669.1
WP_039485554.1	WP_039485554.1
WP_039991231.1	WP_039991231.1
WP_043048417.1	WP_043048417.1
WP_043048417.1	WP_010562362.1
WP_043301739.1	WP_043301739.1
WP_044234837.1	WP_044234837.1
WP_045126473.1	WP_045126473.1
WP_045126473.1	WP_005251388.1
WP_045131345.1	WP_045131345.1
WP_045134386.1	WP_045134386.1
WP_045134386.1	WP_047747927.1
WP_045134386.1	WP_063614404.1
WP_045134386.1	WP_087450669.1
WP_045134386.1	WP_188723969.1
WP_045134386.1	WP_193148862.1
WP_045134386.1	WP_219249011.1
WP_045155612.1	WP_045155612.1
WP_045531654.1	WP_045531654.1
WP_046761707.1	WP_046761707.1
WP_047009904.1	WP_047009904.1
WP_047009904.1	WP_170891502.1
WP_047009904.1	WP_213889862.1
WP_047009904.1	WP_213960989.1
WP_047009904.1	WP_213963309.1
WP_047299325.1	WP_047299325.1
WP_047667325.1	WP_047667325.1
WP_047667325.1	WP_221019626.1
WP_047667325.1	WP_224238531.1
WP_048236219.1	WP_048236219.1
WP_048236219.1	WP_057064100.1
WP_048236219.1	WP_079225583.1
WP_048236219.1	WP_106672625.1
WP_048236219.1	WP_110249217.1
WP_048236219.1	WP_149911676.1
WP_048236219.1	WP_174501025.1
WP_048236219.1	WP_177712689.1
WP_048236219.1	WP_192474578.1
WP_048236219.1	WP_203398535.1
WP_048236219.1	WP_212024419.1
WP_048236219.1	WP_213758128.1
WP_048280214.1	WP_048280214.1
WP_048280214.1	WP_045287315.1
WP_048884339.1	WP_048884339.1
WP_049210026.1	WP_049210026.1
WP_049210026.1	WP_104459356.1
WP_049210026.1	WP_162281918.1
WP_049210026.1	WP_209036134.1
WP_049341698.1	WP_049341698.1
WP_049604912.1	WP_049604912.1
WP_051328112.1	WP_051328112.1
WP_052264098.1	WP_052264098.1
WP_052641335.1	WP_052641335.1
WP_053065214.1	WP_053065214.1
WP_053065214.1	WP_086524629.1
WP_053089156.1	WP_053089156.1
WP_053089156.1	WP_003747430.1
WP_053163413.1	WP_053163413.1
WP_053178132.1	WP_053178132.1
WP_053178132.1	WP_198864450.1
WP_053178132.1	WP_213880576.1
WP_053318995.1	WP_053318995.1
WP_054902421.1	WP_054902421.1
WP_054902421.1	WP_054881254.1
WP_054965920.1	WP_054965920.1
WP_054989542.1	WP_054989542.1
WP_055102824.1	WP_055102824.1
WP_055102824.1	WP_048352284.1
WP_056221132.1	WP_056221132.1
WP_056497971.1	WP_056497971.1
WP_056593067.1	WP_056593067.1
WP_021581293.1	WP_021581293.1
WP_021581293.1	WP_044705741.1
WP_021581293.1	WP_048971134.1
WP_021581293.1	WP_053294457.1
WP_021581293.1	WP_060707118.1
WP_021581293.1	WP_089617513.1
WP_021581293.1	WP_089631322.1
WP_021581293.1	WP_097415954.1
WP_021581293.1	WP_097468603.1
WP_021581293.1	WP_097725681.1
WP_021581293.1	WP_097744432.1
WP_021581293.1	WP_097746673.1
WP_021581293.1	WP_107200013.1
WP_021581293.1	WP_115445188.1
WP_021581293.1	WP_137495490.1
WP_021581293.1	WP_139552198.1
WP_021581293.1	WP_148485326.1
WP_021699417.1	WP_021699417.1
WP_021702843.1	WP_021702843.1
WP_021713457.1	WP_021713457.1
WP_022951993.1	WP_022951993.1
WP_023293393.1	WP_023293393.1
WP_023293393.1	WP_048210754.1
WP_023293393.1	WP_049017522.1
WP_023293393.1	WP_050871235.1
WP_023293393.1	WP_055321658.1
WP_023293393.1	WP_059372217.1
WP_023293393.1	WP_063666861.1
WP_023293393.1	WP_100170998.1
WP_023293393.1	WP_108444093.1
WP_023293393.1	WP_131636608.1
WP_023293393.1	WP_141414323.1
WP_023293393.1	WP_155024517.1
WP_023293393.1	WP_163371565.1
WP_023293393.1	WP_171936457.1
WP_023293393.1	WP_193036597.1
WP_023293393.1	WP_210949246.1
WP_023293393.1	WP_225287403.1
WP_023293393.1	WP_227113935.1
WP_023450256.1	WP_023450256.1
WP_023766706.1	WP_023766706.1
WP_024161946.1	WP_024161946.1
WP_024254397.1	WP_024254397.1
WP_024254397.1	WP_000213434.1
WP_024254397.1	WP_001399661.1
WP_024254397.1	WP_001555681.1
WP_024254397.1	WP_001659515.1
WP_024254397.1	WP_001666925.1
WP_024254397.1	WP_001668055.1
WP_024254397.1	WP_001726687.1
WP_024254397.1	WP_001731863.1
WP_024254397.1	WP_024253153.1
WP_024254397.1	WP_024253431.1
WP_024254397.1	WP_024253883.1
WP_024254397.1	WP_047649848.1
WP_024254397.1	WP_053886202.1
WP_024254397.1	WP_072716619.1
WP_024254397.1	WP_074527069.1
WP_024254397.1	WP_074582728.1
WP_024254397.1	WP_088550506.1
WP_024254397.1	WP_089536413.1
WP_024254397.1	WP_089601947.1
WP_024254397.1	WP_097494154.1
WP_024254397.1	WP_113411619.1
WP_024254397.1	WP_121373894.1
WP_024254397.1	WP_000213435.1
WP_024254397.1	WP_126721311.1
WP_024254397.1	WP_134739617.1
WP_024254397.1	WP_134745048.1
WP_024254397.1	WP_152923109.1
WP_024254397.1	WP_160465491.1
WP_024254397.1	WP_198114182.1
WP_024300143.1	WP_024300143.1
WP_026052727.1	WP_026052727.1
WP_027062854.1	WP_027062854.1
WP_028131980.1	WP_028131980.1
WP_028131980.1	WP_033873754.1
WP_028131980.1	WP_109545522.1
WP_028131980.1	WP_115765923.1
WP_028131980.1	WP_135562350.1
WP_028131980.1	WP_178319703.1
WP_028131980.1	WP_218067269.1
WP_028131980.1	WP_218072487.1
WP_028872941.1	WP_028872941.1
WP_029134079.1	WP_029134079.1
WP_029519470.1	WP_029519470.1
WP_029590995.1	WP_029590995.1
WP_029590995.1	WP_038876616.1
WP_029590995.1	WP_063265500.1
WP_029590995.1	WP_080781763.1
WP_029590995.1	WP_085045059.1
WP_029590995.1	WP_085392586.1
WP_029590995.1	WP_105547850.1
WP_029590995.1	WP_110798191.1
WP_029590995.1	WP_110805181.1
WP_029590995.1	WP_124814100.1
WP_029590995.1	WP_209634504.1
WP_029590995.1	WP_229078546.1
WP_029801954.1	WP_029801954.1
WP_029801954.1	WP_170887395.1
WP_029801954.1	WP_172558315.1
WP_029808671.1	WP_029808671.1
WP_029808671.1	WP_065780436.1
WP_029808671.1	WP_140050883.1
WP_029808671.1	WP_140278974.1
WP_029843263.1	WP_029843263.1
WP_029843263.1	WP_025503237.1
WP_029843263.1	WP_042766437.1
WP_029843263.1	WP_062907204.1
WP_029843263.1	WP_140286815.1
WP_029843263.1	WP_213867326.1
WP_029843263.1	WP_229618698.1
WP_029843263.1	WP_025631753.1
WP_029843263.1	WP_229617686.1
WP_031360989.1	WP_031360989.1
WP_032003659.1	WP_032003659.1
WP_032068729.1	WP_032068729.1
WP_032068729.1	WP_004798980.1
WP_032068729.1	WP_104039415.1
WP_032068729.1	WP_130089796.1
WP_032068729.1	WP_160243341.1
WP_032068729.1	WP_180061973.1
WP_032068729.1	WP_198261308.1
WP_032068729.1	WP_202737497.1
WP_032698279.1	WP_032698279.1
WP_032698279.1	WP_040902722.1
WP_032698279.1	WP_047053139.1
WP_032698279.1	WP_049211790.1
WP_032698279.1	WP_063422144.1
WP_032698279.1	WP_063444590.1
WP_032698279.1	WP_071359104.1
WP_032698279.1	WP_087876780.1
WP_032698279.1	WP_101739490.1
WP_032698279.1	WP_136846724.1
WP_032698279.1	WP_136860030.1
WP_032698279.1	WP_142631147.1
WP_032698279.1	WP_163366288.1
WP_032698279.1	WP_197664957.1
WP_032698279.1	WP_221695402.1
WP_033648593.1	WP_033648593.1
WP_033873771.1	WP_033873771.1
WP_033948934.1	WP_033948934.1
WP_033948934.1	WP_073660332.1
WP_033948934.1	WP_124078791.1
WP_033997864.1	WP_033997864.1
WP_033997864.1	WP_034051724.1
WP_033997864.1	WP_047691018.1
WP_033997864.1	WP_079732624.1
WP_033997864.1	WP_124176300.1
WP_033997864.1	WP_134233054.1
WP_033997864.1	WP_134307614.1
WP_033997864.1	WP_181855783.1
WP_033997864.1	WP_216703113.1
WP_033997864.1	WP_225030503.1
WP_035598017.1	WP_035598017.1
WP_035886636.1	WP_035886636.1
WP_035886636.1	WP_007372944.1
WP_035886636.1	WP_071920150.1
WP_035886636.1	WP_090398149.1
WP_035886636.1	WP_107146926.1
WP_035886636.1	WP_149289210.1
WP_035886636.1	WP_161518554.1
WP_036159847.1	WP_036159847.1
WP_036857945.1	WP_036857945.1
WP_037259615.1	WP_037259615.1
WP_037403875.1	WP_037403875.1
WP_037444943.1	WP_037444943.1
WP_038136503.1	WP_038136503.1
WP_212769027.1	WP_212769027.1
WP_213351608.1	WP_213351608.1
WP_213781804.1	WP_213781804.1
WP_214005380.1	WP_214005380.1
WP_214329556.1	WP_214329556.1
WP_216312221.1	WP_216312221.1
WP_216312221.1	WP_072435523.1
WP_216312221.1	WP_170043634.1
WP_216352550.1	WP_216352550.1
WP_216955723.1	WP_216955723.1
WP_216955723.1	WP_215783431.1
WP_216990509.1	WP_216990509.1
WP_216990509.1	WP_042078552.1
WP_217511276.1	WP_217511276.1
WP_218487678.1	WP_218487678.1
WP_218723169.1	WP_218723169.1
WP_218731585.1	WP_218731585.1
WP_219472041.1	WP_219472041.1
WP_219472041.1	WP_061450559.1
WP_219999052.1	WP_219999052.1
WP_220355262.1	WP_220355262.1
WP_220805287.1	WP_220805287.1
WP_221106652.1	WP_221106652.1
WP_221106652.1	WP_095121205.1
WP_221106652.1	WP_218263283.1
WP_221106652.1	WP_170060830.1
WP_221115221.1	WP_221115221.1
WP_221142787.1	WP_221142787.1
WP_221586470.1	WP_221586470.1
WP_221954499.1	WP_221954499.1
WP_221954499.1	WP_165422529.1
WP_222187779.1	WP_222187779.1
WP_222324692.1	WP_222324692.1
WP_222324692.1	WP_053053097.1
WP_222374945.1	WP_222374945.1
WP_222396739.1	WP_222396739.1
WP_222443632.1	WP_222443632.1
WP_222552093.1	WP_222552093.1
WP_223508146.1	WP_223508146.1
WP_223508146.1	WP_154863562.1
WP_223816924.1	WP_223816924.1
WP_224105594.1	WP_224105594.1
WP_224105594.1	WP_096650914.1
WP_224162650.1	WP_224162650.1
WP_224373067.1	WP_224373067.1
WP_224616999.1	WP_224616999.1
WP_224961260.1	WP_224961260.1
WP_225136869.1	WP_225136869.1
WP_225457894.1	WP_225457894.1
WP_225711523.1	WP_225711523.1
WP_226058612.1	WP_226058612.1
WP_226058612.1	WP_076501607.1
WP_226282222.1	WP_226282222.1
WP_226342736.1	WP_226342736.1
WP_226750753.1	WP_226750753.1
WP_227664550.1	WP_227664550.1
WP_071116623.1	WP_071116623.1
WP_071235431.1	WP_071235431.1
WP_073237811.1	WP_073237811.1
WP_073450533.1	WP_073450533.1
WP_074214741.1	WP_074214741.1
WP_074972440.1	WP_074972440.1
WP_077480717.1	WP_077480717.1
WP_077510154.1	WP_077510154.1
WP_077988309.1	WP_077988309.1
WP_078530788.1	WP_078530788.1
WP_078603562.1	WP_078603562.1
WP_079466062.1	WP_079466062.1
WP_079904690.1	WP_079904690.1
WP_081202487.1	WP_081202487.1
WP_081258868.1	WP_081258868.1
WP_081759339.1	WP_081759339.1
WP_082119092.1	WP_082119092.1
WP_082585320.1	WP_082585320.1
WP_085452768.1	WP_085452768.1
WP_085452768.1	WP_088543140.1
WP_085452768.1	WP_097749250.1
WP_085452768.1	WP_104769308.1
WP_085452768.1	WP_112902274.1
WP_085452768.1	WP_113387974.1
WP_085452768.1	WP_113445738.1
WP_085452768.1	WP_134233471.1
WP_085452768.1	WP_159189426.1
WP_086012677.1	WP_086012677.1
WP_086259864.1	WP_086259864.1
WP_086259864.1	WP_130065320.1
WP_086259864.1	WP_231331319.1
WP_086367717.1	WP_086367717.1
WP_087619980.1	WP_087619980.1
WP_087723517.1	WP_087723517.1
WP_087853319.1	WP_087853319.1
WP_088155450.1	WP_088155450.1
WP_088185696.1	WP_088185696.1
WP_088216085.1	WP_088216085.1
WP_089030829.1	WP_089030829.1
WP_089067942.1	WP_089067942.1
WP_089391058.1	WP_089391058.1
WP_089543161.1	WP_089543161.1
WP_089891226.1	WP_089891226.1
WP_090312590.1	WP_090312590.1
WP_090870182.1	WP_090870182.1
WP_091332071.1	WP_091332071.1
WP_091515485.1	WP_091515485.1
WP_091822976.1	WP_091822976.1
WP_094068072.1	WP_094068072.1
WP_094068072.1	WP_063598713.1
WP_094196761.1	WP_094196761.1
WP_095439065.1	WP_095439065.1
WP_095499177.1	WP_095499177.1
WP_095701412.1	WP_095701412.1
WP_095701412.1	WP_174876960.1
WP_095701412.1	WP_219679798.1
WP_095701412.1	WP_224072668.1
WP_095701412.1	WP_226301854.1
WP_095814244.1	WP_095814244.1
WP_096037179.1	WP_096037179.1
WP_096037179.1	WP_194554309.1
WP_096037179.1	WP_194622326.1
WP_097190285.1	WP_097190285.1
WP_097373341.1	WP_097373341.1
WP_097631484.1	WP_097631484.1
WP_099528707.1	WP_099528707.1
WP_099528707.1	WP_050946105.1
WP_099814971.1	WP_099814971.1
WP_100122286.1	WP_100122286.1
WP_100241051.1	WP_100241051.1
WP_101038386.1	WP_101038386.1
WP_101157020.1	WP_101157020.1
WP_101157020.1	WP_099315380.1
WP_113633775.1	WP_113633775.1
WP_113875708.1	WP_113875708.1
WP_113905745.1	WP_113905745.1
WP_113915620.1	WP_113915620.1
WP_114779164.1	WP_114779164.1
WP_114779164.1	WP_061897692.1
WP_114779164.1	WP_114974878.1
WP_114779164.1	WP_142578744.1
WP_114779164.1	WP_142726911.1
WP_114779164.1	WP_148521794.1
WP_114779164.1	WP_148553436.1
WP_115020493.1	WP_115020493.1
WP_115080982.1	WP_115080982.1
WP_115080982.1	WP_097649811.1
